Well Name,Depth,Formation,RelPos,Marine,GR,ILD,DeltaPHI,PHIND,PE,Facies,LATITUDE,LONGITUDE,ILD_log10,Lithology,RHOB,Mineralogy,Siliciclastic
SHRIMPLIN,910.2852,C LM,0.814,2,36.1,6.067363295885055,0.5,8.115,4.3,5.0,37.978076,-100.987305,0.7830000000000001,mudstone,2404.920854271357,siliciclastic,True
SHRIMPLIN,910.4376,C LM,0.804,2,42.06,6.123503917247735,0.6,7.475,4.0,5.0,37.978076,-100.987305,0.787,mudstone,2426.1762575452717,siliciclastic,True
SHRIMPLIN,910.59,C LM,0.794,2,44.31,6.194410750767815,1.5,6.77,4.0,5.0,37.978076,-100.987305,0.792,mudstone,2460.184010152284,siliciclastic,True
SHRIMPLIN,910.7424,C LM,0.784,2,43.19,6.353309318517438,2.1,6.215,4.1,5.0,37.978076,-100.987305,0.803,mudstone,2485.7522471910115,siliciclastic,True
SHRIMPLIN,910.8948,C LM,0.775,2,39.82,6.606934480075959,2.3,6.04,4.3,5.0,37.978076,-100.987305,0.82,mudstone,2494.0020982599794,siliciclastic,True
SHRIMPLIN,911.0472,C LM,0.765,2,41.71,6.902398038402419,2.3,6.61,4.4,5.0,37.978076,-100.987305,0.839,mudstone,2475.916120777891,siliciclastic,True
SHRIMPLIN,911.1996,C LM,0.755,2,43.02,7.32824533138904,2.5,7.01,4.3,5.0,37.978076,-100.987305,0.865,mudstone,2465.867948717949,siliciclastic,True
SHRIMPLIN,911.352,C LM,0.745,2,42.6,7.744617978025188,2.4,7.33,4.2,5.0,37.978076,-100.987305,0.889,mudstone,2454.3823770491804,siliciclastic,True
SHRIMPLIN,911.5044,C LM,0.735,2,41.53,8.053784411990666,2.7,6.94,4.0,5.0,37.978076,-100.987305,0.906,mudstone,2470.740030832477,siliciclastic,True
SHRIMPLIN,911.6568,C LM,0.725,2,46.69,8.279421637123342,2.1,6.705,4.2,5.0,37.978076,-100.987305,0.918,mudstone,2470.2364147088865,siliciclastic,True
SHRIMPLIN,911.8092,C LM,0.716,2,49.0,8.491804750363139,2.4,6.685,4.3,5.0,37.978076,-100.987305,0.929,mudstone,2474.869057377049,siliciclastic,True
SHRIMPLIN,911.9616,C LM,0.706,2,51.83,8.629785477669705,2.1,7.07,4.5,5.0,37.978076,-100.987305,0.936,mudstone,2458.678702757916,siliciclastic,True
SHRIMPLIN,912.114,C LM,0.696,2,45.87,8.709635899560805,2.7,7.445,4.2,5.0,37.978076,-100.987305,0.94,mudstone,2454.6506166495374,siliciclastic,True
SHRIMPLIN,912.2664,C LM,0.696,2,45.87,8.709635899560805,2.7,7.445,4.2,5.0,37.978076,-100.987305,0.94,mudstone,2454.6506166495374,siliciclastic,True
SHRIMPLIN,912.4188,C LM,0.686,2,46.83,8.770008211436346,2.4,7.655,4.4,5.0,37.978076,-100.987305,0.943,mudstone,2444.0596311475406,siliciclastic,True
SHRIMPLIN,912.5712,C LM,0.676,2,47.5,8.830799004185627,2.9,7.705,4.0,5.0,37.978076,-100.987305,0.946,mudstone,2448.9613285272912,siliciclastic,True
SHRIMPLIN,912.7236,C LM,0.667,2,48.88,8.851156098308353,3.1,7.33,4.0,5.0,37.978076,-100.987305,0.947,mudstone,2463.550515995872,siliciclastic,True
SHRIMPLIN,912.876,C LM,0.657,2,45.88,8.892011178579484,4.6,6.865,3.8,5.0,37.978076,-100.987305,0.949,mudstone,2498.2234800838573,siliciclastic,True
SHRIMPLIN,913.0284,C LM,0.647,2,51.63,8.953647655495937,4.3,6.88,4.1,5.0,37.978076,-100.987305,0.952,mudstone,2493.7868861024035,siliciclastic,True
SHRIMPLIN,913.1808,C LM,0.637,2,49.28,8.994975815300352,3.9,7.085,4.3,5.0,37.978076,-100.987305,0.954,mudstone,2481.901612903226,siliciclastic,True
SHRIMPLIN,913.3332,C LM,0.627,2,52.4,9.036494737223014,3.7,7.105,4.4,5.0,37.978076,-100.987305,0.956,mudstone,2478.632450674974,siliciclastic,True
SHRIMPLIN,913.4856,C LM,0.618,2,50.59,9.120108393559097,4.3,6.665,4.5,5.0,37.978076,-100.987305,0.96,mudstone,2500.751358411703,siliciclastic,True
SHRIMPLIN,913.638,C LM,0.608,2,49.71,9.183325964835808,4.5,6.645,4.6,5.0,37.978076,-100.987305,0.963,mudstone,2504.0484293193717,siliciclastic,True
SHRIMPLIN,913.7904,C LM,0.598,2,46.48,9.268298233793493,4.8,6.69,4.6,5.0,37.978076,-100.987305,0.967,mudstone,2506.5533613445377,siliciclastic,True
SHRIMPLIN,913.9428,C LM,0.588,2,50.19,9.375620069258805,4.6,6.815,4.5,5.0,37.978076,-100.987305,0.9720000000000001,mudstone,2499.84821802935,siliciclastic,True
SHRIMPLIN,914.0952,C LM,0.578,2,55.85,9.311078754678302,4.7,6.475,4.3,5.0,37.978076,-100.987305,0.969,mudstone,2512.2256558237145,siliciclastic,True
SHRIMPLIN,914.2476,C LM,0.569,2,74.49,8.994975815300352,4.8,6.14,4.2,5.0,37.978076,-100.987305,0.954,mudstone,2524.463025210084,siliciclastic,True
SHRIMPLIN,914.4,C LM,0.559,2,126.32,8.629785477669705,5.2,6.41,4.2,4.0,37.978076,-100.987305,0.936,mudstone,2520.9902953586497,siliciclastic,True
SHRIMPLIN,914.5524,C LM,0.549,2,200.0,8.31763771102671,6.9,7.65,4.5,4.0,37.978076,-100.987305,0.92,mudstone,2502.2238990332976,siliciclastic,True
SHRIMPLIN,914.7048,C LM,0.539,2,200.0,7.9983425500702845,8.5,10.035,4.6,4.0,37.978076,-100.987305,0.903,mudstone,2441.766393442623,siliciclastic,True
SHRIMPLIN,914.8572,C LM,0.529,2,200.0,7.870457896950986,9.9,12.255,4.8,4.0,37.978076,-100.987305,0.8959999999999999,mudstone,2381.8018312985573,siliciclastic,True
SHRIMPLIN,915.0096,C LM,0.52,2,200.0,7.834296427662118,10.3,12.67,4.7,4.0,37.978076,-100.987305,0.8940000000000001,mudstone,2371.779319955407,siliciclastic,True
SHRIMPLIN,915.162,C LM,0.51,2,115.43,7.816278045883297,10.0,11.24,4.6,5.0,37.978076,-100.987305,0.893,mudstone,2417.8444444444444,siliciclastic,True
SHRIMPLIN,915.3144,C LM,0.5,2,80.43,7.816278045883297,9.3,9.055,4.3,5.0,37.978076,-100.987305,0.893,mudstone,2484.662679162073,siliciclastic,True
SHRIMPLIN,915.4668,C LM,0.49,2,65.06,7.906786279998252,8.4,8.13,4.5,5.0,37.978076,-100.987305,0.898,mudstone,2505.05807860262,siliciclastic,True
SHRIMPLIN,915.6192,C LM,0.48,2,49.86,8.128305161640993,7.6,7.585,4.8,5.0,37.978076,-100.987305,0.91,mudstone,2513.324891774892,siliciclastic,True
SHRIMPLIN,915.7716,C LM,0.471,2,51.04,8.413951416451951,7.3,7.795,5.1,5.0,37.978076,-100.987305,0.925,mudstone,2502.4757820927725,siliciclastic,True
SHRIMPLIN,915.924,C LM,0.461,2,52.63,8.74983775227436,7.6,7.84,5.0,5.0,37.978076,-100.987305,0.942,mudstone,2504.7696969696967,siliciclastic,True
SHRIMPLIN,916.0764,C LM,0.441,2,56.88,9.440608762859233,7.8,8.3,4.9,5.0,37.978076,-100.987305,0.975,mudstone,2491.832754880694,siliciclastic,True
SHRIMPLIN,916.2288,C LM,0.431,2,60.61,9.594006315159332,7.8,8.335,4.9,5.0,37.978076,-100.987305,0.982,mudstone,2490.6559652928418,siliciclastic,True
SHRIMPLIN,916.3812,C LM,0.422,2,57.36,9.660508789898133,7.6,8.07,4.7,5.0,37.978076,-100.987305,0.985,mudstone,2497.0532467532466,siliciclastic,True
SHRIMPLIN,916.5336,C LM,0.412,2,53.58,9.68277856261249,7.2,8.13,4.6,5.0,37.978076,-100.987305,0.986,mudstone,2490.0159482758622,siliciclastic,True
SHRIMPLIN,916.686,C LM,0.402,2,52.02,9.68277856261249,7.1,8.165,4.7,5.0,37.978076,-100.987305,0.986,mudstone,2487.59036598493,siliciclastic,True
SHRIMPLIN,916.8384,C LM,0.392,2,53.66,9.68277856261249,7.4,8.46,4.8,5.0,37.978076,-100.987305,0.986,mudstone,2481.481857451404,siliciclastic,True
SHRIMPLIN,916.9908,C LM,0.382,2,55.22,9.660508789898133,7.7,8.54,4.8,5.0,37.978076,-100.987305,0.985,mudstone,2482.5244312026,siliciclastic,True
SHRIMPLIN,917.1432,C LM,0.373,2,50.16,9.594006315159332,7.2,8.38,4.7,5.0,37.978076,-100.987305,0.982,mudstone,2481.6646551724134,siliciclastic,True
SHRIMPLIN,917.2956,C LM,0.363,2,55.6,9.35405674147552,7.1,8.295,4.5,5.0,37.978076,-100.987305,0.971,mudstone,2483.2523681377825,siliciclastic,True
SHRIMPLIN,917.448,C LM,0.353,2,53.77,9.015711376059569,6.8,8.035,4.5,5.0,37.978076,-100.987305,0.955,mudstone,2488.141416309013,siliciclastic,True
SHRIMPLIN,917.6004,C LM,0.343,2,50.23,8.649679187756934,7.1,8.86,4.6,5.0,37.978076,-100.987305,0.937,mudstone,2464.398762109795,siliciclastic,True
SHRIMPLIN,917.7528,C LM,0.333,2,63.43,8.222426499470712,7.1,9.95,5.0,5.0,37.978076,-100.987305,0.915,mudstone,2428.0263186221746,siliciclastic,True
SHRIMPLIN,917.9052,C LM,0.324,2,61.93,7.744617978025188,8.0,11.39,5.2,5.0,37.978076,-100.987305,0.889,mudstone,2390.206521739131,siliciclastic,True
SHRIMPLIN,918.0576,C LM,0.314,2,68.62,7.294575102545687,8.1,12.28,5.1,5.0,37.978076,-100.987305,0.863,mudstone,2361.317138193689,siliciclastic,True
SHRIMPLIN,918.21,C LM,0.304,2,74.18,6.854882264526615,8.2,12.17,4.8,5.0,37.978076,-100.987305,0.836,mudstone,2366.1305010893248,siliciclastic,True
SHRIMPLIN,918.3624,C LM,0.294,2,73.86,6.546361740672749,8.0,12.37,4.7,4.0,37.978076,-100.987305,0.816,mudstone,2357.1847826086955,siliciclastic,True
SHRIMPLIN,918.5148,C LM,0.284,2,71.51,6.28058358813318,8.9,12.94,4.6,4.0,37.978076,-100.987305,0.798,mudstone,2347.6206915477496,siliciclastic,True
SHRIMPLIN,918.6672,C LM,0.275,2,79.77,6.0534087475391365,10.0,14.235,4.4,4.0,37.978076,-100.987305,0.782,mudstone,2314.6833333333334,siliciclastic,True
SHRIMPLIN,918.8196,C LM,0.265,2,80.9,5.970352865838369,11.0,14.86,4.3,4.0,37.978076,-100.987305,0.776,mudstone,2302.904494382022,siliciclastic,True
SHRIMPLIN,918.972,C LM,0.255,2,96.85,5.956621435290105,9.4,13.74,4.3,4.0,37.978076,-100.987305,0.775,mudstone,2325.567549668874,siliciclastic,True
SHRIMPLIN,919.1244,C LM,0.245,2,92.76,5.902010801718443,7.8,11.48,4.4,4.0,37.978076,-100.987305,0.771,mudstone,2384.913015184382,siliciclastic,True
SHRIMPLIN,919.2768,C LM,0.225,2,51.5,5.780960474057181,6.6,8.025,4.1,6.0,37.978076,-100.987305,0.762,wackestone,2485.9456102783724,carbonate,False
SHRIMPLIN,919.4292,C LM,0.216,2,47.77,5.701642722807475,7.4,9.425,4.1,6.0,37.978076,-100.987305,0.756,wackestone,2449.176241900648,carbonate,False
SHRIMPLIN,919.5816,C LM,0.206,2,54.15,5.636376558259545,6.4,11.7,4.9,6.0,37.978076,-100.987305,0.751,wackestone,2361.7000000000003,carbonate,False
SHRIMPLIN,919.734,C LM,0.196,2,50.45,5.495408738576246,4.3,13.34,5.0,6.0,37.978076,-100.987305,0.74,wackestone,2284.5287878787876,carbonate,False
SHRIMPLIN,919.8864,C LM,0.186,2,32.78,5.284452517751804,1.2,13.11,5.1,9.0,37.978076,-100.987305,0.723,limestone,2257.2538461538466,carbonate,False
SHRIMPLIN,920.0388,C LM,0.176,2,23.5,5.14043651582426,0.3,12.3,5.2,9.0,37.978076,-100.987305,0.711,limestone,2272.2026579739218,carbonate,False
SHRIMPLIN,920.1912,C LM,0.167,2,28.33,5.081594425605605,0.5,11.79,5.3,9.0,37.978076,-100.987305,0.706,limestone,2290.423366834171,carbonate,False
SHRIMPLIN,920.3436,C LM,0.157,2,31.12,5.05824662003114,1.7,11.325,5.3,9.0,37.978076,-100.987305,0.704,limestone,2319.203509664293,carbonate,False
SHRIMPLIN,920.496,C LM,0.147,2,28.68,5.116818355403077,1.9,11.165,5.4,9.0,37.978076,-100.987305,0.709,limestone,2326.631447502549,carbonate,False
SHRIMPLIN,920.6484,C LM,0.137,2,31.67,5.260172663907062,1.6,10.535,5.4,9.0,37.978076,-100.987305,0.721,limestone,2342.9046747967477,carbonate,False
SHRIMPLIN,920.8008,C LM,0.127,2,39.75,5.407543229455809,0.9,10.04,5.5,9.0,37.978076,-100.987305,0.733,limestone,2349.883400605449,carbonate,False
SHRIMPLIN,920.9532,C LM,0.118,2,36.56,5.584701947368308,2.0,8.545,5.3,9.0,37.978076,-100.987305,0.747,limestone,2410.6989795918366,carbonate,False
SHRIMPLIN,921.1056,C LM,0.118,2,36.56,5.584701947368308,2.0,8.545,5.3,9.0,37.978076,-100.987305,0.747,limestone,2410.6989795918366,carbonate,False
SHRIMPLIN,921.258,C LM,0.108,2,37.21,5.807644175213121,2.7,7.73,5.6,9.0,37.978076,-100.987305,0.764,limestone,2445.570452209661,carbonate,False
SHRIMPLIN,921.4104,C LM,0.098,2,35.8,5.984115950603197,2.5,8.195,5.7,9.0,37.978076,-100.987305,0.777,limestone,2428.1910256410256,carbonate,False
SHRIMPLIN,921.5628,C LM,0.088,2,36.56,6.08135001278718,1.4,10.29,5.8,9.0,37.978076,-100.987305,0.784,limestone,2348.1807302231236,carbonate,False
SHRIMPLIN,921.7152,C LM,0.078,2,27.96,6.180164001384159,1.6,12.12,5.5,8.0,37.978076,-100.987305,0.791,limestone,2292.970731707317,carbonate,False
SHRIMPLIN,921.8676,C LM,0.069,2,26.3,6.266138646723355,2.1,12.385,5.4,8.0,37.978076,-100.987305,0.797,limestone,2290.379417773238,carbonate,False
SHRIMPLIN,922.02,C LM,0.059,2,19.97,6.353309318517438,1.9,11.12,5.5,8.0,37.978076,-100.987305,0.803,limestone,2328.0534658511724,carbonate,False
SHRIMPLIN,922.1724,C LM,0.049,2,17.92,6.4268771731701975,1.5,9.73,5.4,8.0,37.978076,-100.987305,0.808,limestone,2367.026649746193,carbonate,False
SHRIMPLIN,922.3248,C LM,0.049,2,17.92,6.4268771731701975,1.5,9.73,5.4,8.0,37.978076,-100.987305,0.808,limestone,2367.026649746193,carbonate,False
SHRIMPLIN,922.4772,C LM,0.039,2,16.51,6.516283940608426,2.0,8.275,5.5,8.0,37.978076,-100.987305,0.814,limestone,2419.2397959183677,carbonate,False
SHRIMPLIN,922.6296,C LM,0.029,2,21.94,6.606934480075959,3.3,7.68,5.4,8.0,37.978076,-100.987305,0.82,limestone,2454.9452430196484,carbonate,False
SHRIMPLIN,922.782,C LM,0.02,2,32.54,6.622165037017619,2.5,7.445,5.8,8.0,37.978076,-100.987305,0.821,limestone,2452.0371794871794,carbonate,False
SHRIMPLIN,922.9344,C LM,0.01,2,47.7,6.516283940608426,1.6,7.34,5.8,8.0,37.978076,-100.987305,0.814,limestone,2443.560162601626,carbonate,False
SHANKLE,845.6676,A1 SH,1.0,1,98.36,4.385306977749857,-0.1,18.685,2.9,2.0,38.0633727,-101.3891894,0.642,siltstone,2069.793656343656,siliciclastic,True
SHANKLE,845.82,A1 SH,0.984,1,97.57,4.275628861515862,7.9,16.745,3.2,2.0,38.0633727,-101.3891894,0.631,siltstone,2208.8289359391965,siliciclastic,True
SHANKLE,845.9724,A1 SH,0.968,1,98.41,4.120975190973302,12.8,14.105,3.2,2.0,38.0633727,-101.3891894,0.615,siltstone,2346.960779816514,siliciclastic,True
SHANKLE,846.1248,A1 SH,0.952,1,85.92,3.953666200681279,13.0,13.385,3.4,2.0,38.0633727,-101.3891894,0.597,siltstone,2374.5632183908046,siliciclastic,True
SHANKLE,846.2772,A1 SH,0.935,1,83.16,3.90840895792402,12.3,13.345,3.4,2.0,38.0633727,-101.3891894,0.5920000000000001,siltstone,2368.933922462942,siliciclastic,True
SHANKLE,846.4296,A1 SH,0.919,1,82.56,3.971915494694403,12.9,13.105,3.5,2.0,38.0633727,-101.3891894,0.599,siltstone,2383.52634902411,siliciclastic,True
SHANKLE,846.582,A1 SH,0.903,1,83.12,4.083193863326921,13.2,14.0,3.3,2.0,38.0633727,-101.3891894,0.611,siltstone,2354.6,siliciclastic,True
SHANKLE,846.7344,A1 SH,0.887,1,84.26,4.168693834703354,12.8,13.685,3.3,2.0,38.0633727,-101.3891894,0.62,siltstone,2361.891972477064,siliciclastic,True
SHANKLE,846.8868,A1 SH,0.871,1,86.29,4.236429660495412,13.2,13.92,3.2,2.0,38.0633727,-101.3891894,0.6270000000000001,siltstone,2357.4571428571426,siliciclastic,True
SHANKLE,847.0392,A1 SH,0.855,1,80.95,4.255984131337431,13.0,13.975,3.2,2.0,38.0633727,-101.3891894,0.629,siltstone,2353.540229885057,siliciclastic,True
SHANKLE,847.1916,A1 SH,0.839,1,79.07,4.255984131337431,13.0,14.235,3.2,2.0,38.0633727,-101.3891894,0.629,siltstone,2344.2758620689656,siliciclastic,True
SHANKLE,847.344,A1 SH,0.823,1,75.31,4.22668614265603,11.4,13.17,3.2,2.0,38.0633727,-101.3891894,0.626,siltstone,2365.898645598194,siliciclastic,True
SHANKLE,847.4964,A1 SH,0.806,1,69.3,4.216965034285822,10.1,12.32,3.0,2.0,38.0633727,-101.3891894,0.625,siltstone,2381.7224137931034,siliciclastic,True
SHANKLE,847.6488,A1 SH,0.79,1,69.16,4.22668614265603,9.0,11.805,3.0,2.0,38.0633727,-101.3891894,0.626,siltstone,2387.3516483516482,siliciclastic,True
SHANKLE,847.8012,A1 SH,0.774,1,69.03,4.207266283844441,10.0,11.72,3.2,2.0,38.0633727,-101.3891894,0.624,siltstone,2401.311111111111,siliciclastic,True
SHANKLE,847.9536,A1 SH,0.758,1,64.95,4.187935651179184,10.1,11.75,3.4,2.0,38.0633727,-101.3891894,0.622,siltstone,2401.3775862068965,siliciclastic,True
SHANKLE,848.106,A1 SH,0.742,1,78.95,4.045758916974426,12.0,12.155,3.4,2.0,38.0633727,-101.3891894,0.607,siltstone,2407.8125,siliciclastic,True
SHANKLE,848.2584,A1 SH,0.726,1,82.36,3.801893963205612,11.7,12.955,3.2,2.0,38.0633727,-101.3891894,0.5800000000000001,siltstone,2376.531200453001,siliciclastic,True
SHANKLE,848.4108,A1 SH,0.71,1,80.27,3.491403154785861,11.1,12.865,3.1,2.0,38.0633727,-101.3891894,0.5429999999999999,siltstone,2373.439201349831,siliciclastic,True
SHANKLE,848.5632,A1 SH,0.694,1,78.87,3.213660538640317,8.5,12.23,2.9,2.0,38.0633727,-101.3891894,0.507,siltstone,2367.4002732240433,siliciclastic,True
SHANKLE,848.7156,A1 SH,0.677,1,66.38,2.971666031738026,6.2,11.89,2.8,2.0,38.0633727,-101.3891894,0.473,siltstone,2353.1469083155653,siliciclastic,True
SHANKLE,848.868,A1 SH,0.661,1,58.63,2.7797132677592886,4.4,12.44,2.7,1.0,38.0633727,-101.3891894,0.44399999999999995,sandstone,2314.810878661088,siliciclastic,True
SHANKLE,849.0204,A1 SH,0.645,1,59.16,2.5882129151530915,3.7,13.64,2.6,1.0,38.0633727,-101.3891894,0.413,sandstone,2268.263811007269,siliciclastic,True
SHANKLE,849.1728,A1 SH,0.629,1,52.86,2.387811282913177,2.5,14.49,2.6,1.0,38.0633727,-101.3891894,0.3779999999999999,sandstone,2228.0423076923075,siliciclastic,True
SHANKLE,849.3252,A1 SH,0.613,1,54.32,2.2080047330189,1.1,15.085,2.6,1.0,38.0633727,-101.3891894,0.34400000000000003,sandstone,2194.2138018200203,siliciclastic,True
SHANKLE,849.4776,A1 SH,0.597,1,53.27,2.08929613085404,-0.3,14.985,2.7,1.0,38.0633727,-101.3891894,0.3200000000000001,sandstone,2182.20443668993,siliciclastic,True
SHANKLE,849.63,A1 SH,0.581,1,52.34,2.0511621788255656,-0.1,14.945,2.7,1.0,38.0633727,-101.3891894,0.31200000000000006,sandstone,2185.6178321678326,siliciclastic,True
SHANKLE,849.7824,A1 SH,0.565,1,58.01,2.041737944669529,0.9,15.055,2.7,1.0,38.0633727,-101.3891894,0.30999999999999994,sandstone,2193.006508577195,siliciclastic,True
SHANKLE,849.9348,A1 SH,0.548,1,55.38,2.027682719521282,1.6,15.28,2.8,1.0,38.0633727,-101.3891894,0.307,sandstone,2193.417886178862,siliciclastic,True
SHANKLE,850.0872,A1 SH,0.532,1,55.18,1.999861869632744,1.7,15.905,2.8,1.0,38.0633727,-101.3891894,0.301,sandstone,2174.768107833164,siliciclastic,True
SHANKLE,850.2396,A1 SH,0.516,1,55.09,1.9588446735059897,0.8,16.485,2.8,1.0,38.0633727,-101.3891894,0.292,sandstone,2147.24375,siliciclastic,True
SHANKLE,850.392,A1 SH,0.5,1,58.89,1.940885877592778,0.3,17.33,2.7,1.0,38.0633727,-101.3891894,0.288,sandstone,2115.8034603811434,siliciclastic,True
SHANKLE,850.5444,A1 SH,0.484,1,56.51,1.9678862897068448,-0.5,17.77,2.7,1.0,38.0633727,-101.3891894,0.294,sandstone,2094.120646766169,siliciclastic,True
SHANKLE,850.6968,A1 SH,0.468,1,57.27,2.041737944669529,-0.1,17.9,2.8,1.0,38.0633727,-101.3891894,0.30999999999999994,sandstone,2094.1043456543457,siliciclastic,True
SHANKLE,850.8492,A1 SH,0.452,1,58.42,2.128139045982712,0.3,17.97,2.8,1.0,38.0633727,-101.3891894,0.32799999999999996,sandstone,2095.9037612838515,siliciclastic,True
SHANKLE,851.0016,A1 SH,0.435,1,58.99,2.218196419800219,0.9,18.3,2.7,1.0,38.0633727,-101.3891894,0.346,sandstone,2091.497931382442,siliciclastic,True
SHANKLE,851.154,A1 SH,0.419,1,59.99,2.328091257665008,1.5,19.49,2.5,1.0,38.0633727,-101.3891894,0.367,sandstone,2059.8591370558374,siliciclastic,True
SHANKLE,851.3064,A1 SH,0.403,1,62.66,2.4490632418447453,1.7,20.135,2.4,1.0,38.0633727,-101.3891894,0.389,sandstone,2041.3703458799594,siliciclastic,True
SHANKLE,851.4588,A1 SH,0.387,1,60.46,2.5585858869056457,2.1,20.495,2.3,1.0,38.0633727,-101.3891894,0.40800000000000003,sandstone,2033.576557711951,siliciclastic,True
SHANKLE,851.6112,A1 SH,0.371,1,60.85,2.600159563165272,1.1,20.34,2.3,1.0,38.0633727,-101.3891894,0.415,sandstone,2029.4969160768455,siliciclastic,True
SHANKLE,851.7636,A1 SH,0.355,1,63.8,2.5585858869056457,1.1,20.015,2.4,1.0,38.0633727,-101.3891894,0.40800000000000003,sandstone,2039.6839737108194,siliciclastic,True
SHANKLE,851.916,A1 SH,0.339,1,63.82,2.437810818368753,1.0,19.615,2.4,1.0,38.0633727,-101.3891894,0.3870000000000001,sandstone,2051.292929292929,siliciclastic,True
SHANKLE,852.0684,A1 SH,0.323,1,66.97,2.328091257665008,0.3,19.01,2.4,1.0,38.0633727,-101.3891894,0.367,sandstone,2063.566750250752,siliciclastic,True
SHANKLE,852.2208,A1 SH,0.306,1,69.67,2.3014418174085085,-0.2,18.66,2.5,1.0,38.0633727,-101.3891894,0.362,sandstone,2069.594610778443,siliciclastic,True
SHANKLE,852.3732,A1 SH,0.29,1,70.72,2.328091257665008,1.1,17.45,2.6,1.0,38.0633727,-101.3891894,0.367,sandstone,2120.083367037412,siliciclastic,True
SHANKLE,852.5256,A1 SH,0.274,1,85.75,2.38231946935869,5.1,18.705,2.6,1.0,38.0633727,-101.3891894,0.377,sandstone,2118.0331401475237,siliciclastic,True
SHANKLE,852.678,A1 SH,0.258,1,89.58,2.4490632418447453,8.5,19.555,2.6,1.0,38.0633727,-101.3891894,0.389,sandstone,2119.2308743169397,siliciclastic,True
SHANKLE,852.8304,A1 SH,0.242,1,87.45,2.488857318282391,6.0,20.265,2.6,2.0,38.0633727,-101.3891894,0.396,siltstone,2074.686170212766,siliciclastic,True
SHANKLE,852.9828,A1 SH,0.226,1,84.45,2.540972705549305,3.2,16.485,2.8,2.0,38.0633727,-101.3891894,0.405,siltstone,2171.6712809917353,siliciclastic,True
SHANKLE,853.1352,A1 SH,0.21,1,71.4,2.600159563165272,2.2,12.965,3.0,1.0,38.0633727,-101.3891894,0.415,sandstone,2273.1439672801635,siliciclastic,True
SHANKLE,853.2876,A1 SH,0.194,1,70.13,2.6485001386067006,4.0,11.34,2.9,1.0,38.0633727,-101.3891894,0.423,sandstone,2345.8125,siliciclastic,True
SHANKLE,853.44,A1 SH,0.177,1,70.92,2.679168324819032,4.5,12.33,2.8,1.0,38.0633727,-101.3891894,0.428,sandstone,2319.509162303665,siliciclastic,True
SHANKLE,853.5924,A1 SH,0.161,1,68.34,2.673006408663311,4.7,13.295,2.7,1.0,38.0633727,-101.3891894,0.427,sandstone,2290.378856243442,siliciclastic,True
SHANKLE,853.7448,A1 SH,0.145,1,76.04,2.6424087573219466,7.1,16.445,2.6,1.0,38.0633727,-101.3891894,0.42200000000000004,sandstone,2211.293272335845,siliciclastic,True
SHANKLE,853.8972,A1 SH,0.129,1,89.18,2.582260190634596,9.1,24.17,2.4,1.0,38.0633727,-101.3891894,0.4119999999999999,sandstone,1966.7705720572058,siliciclastic,True
SHANKLE,854.0496,A1 SH,0.113,1,86.72,2.488857318282391,7.6,28.165,2.4,2.0,38.0633727,-101.3891894,0.396,siltstone,1822.8703463203462,siliciclastic,True
SHANKLE,854.202,A1 SH,0.097,1,73.95,2.4210290467361784,3.9,26.97,2.5,2.0,38.0633727,-101.3891894,0.384,siltstone,1840.45,siliciclastic,True
SHANKLE,854.3544,A1 SH,0.081,1,59.22,2.409905428686595,2.1,20.215,3.0,2.0,38.0633727,-101.3891894,0.382,siltstone,2042.4427477017364,siliciclastic,True
SHANKLE,854.5068,A1 SH,0.065,1,70.19,2.4490632418447453,4.4,16.27,3.2,2.0,38.0633727,-101.3891894,0.389,siltstone,2190.6163179916316,siliciclastic,True
SHANKLE,854.6592,A1 SH,0.048,1,71.73,2.6485001386067006,18.6,22.62,2.5,2.0,38.0633727,-101.3891894,0.423,siltstone,2076.8503685503683,siliciclastic,True
SHANKLE,854.8116,A1 SH,0.032,1,75.15,3.118889584093937,16.4,33.13,2.1,2.0,38.0633727,-101.3891894,0.494,siltstone,1675.6952153110046,siliciclastic,True
SHANKLE,854.964,A1 SH,0.016,1,75.28,3.732501577957205,1.7,36.13,1.9,3.0,38.0633727,-101.3891894,0.5719999999999998,siltstone,1536.9502034587997,siliciclastic,True
SHANKLE,855.1164,A1 SH,0.01,1,46.04,4.4157044735331255,-17.8,28.075,2.3,3.0,38.0633727,-101.3891894,0.645,siltstone,1635.2842105263157,siliciclastic,True
SHANKLE,855.2688,A1 LM,1.0,2,46.04,4.4157044735331255,-17.8,28.075,2.3,8.0,38.0633727,-101.3891894,0.645,limestone,1635.2842105263157,carbonate,False
SHANKLE,855.5736,A1 LM,0.953,2,26.73,5.597576014951102,-9.0,9.105,5.0,8.0,38.0633727,-101.3891894,0.748,limestone,2251.550458715596,carbonate,False
SHANKLE,855.726,A1 LM,0.93,2,36.5,6.223002851691596,0.1,5.945,4.5,8.0,38.0633727,-101.3891894,0.794,limestone,2467.0705205205204,carbonate,False
SHANKLE,855.8784,A1 LM,0.907,2,52.24,7.362070974947361,4.2,7.395,4.1,8.0,38.0633727,-101.3891894,0.867,limestone,2475.804592901879,carbonate,False
SHANKLE,856.0308,A1 LM,0.884,2,61.32,8.413951416451951,9.4,8.825,3.6,6.0,38.0633727,-101.3891894,0.925,wackestone,2493.740838852097,carbonate,False
